CATEGORY,NAME,ADDRESS,ZIPCODE,PHONE NO.,URL,ADDITIONAL DETAILS
Art Gallery,Susan Sheehan Gallery,535 West 22nd Street 3rd Floor,10011,(212) 489-3331,http://www.susansheehangallery.com/,Not Available
Art Gallery,Sutherland M,620 Park Ave ,10021,(212) 249-0428,http://www.artnet.com/gallery/155971/m-sutherland-fine-arts-ltd.html,Not Available
Art Gallery,Swiss Institute,495 Broadway 3rd Fl,10012,(212) 925-2035,http://www.swissinstitute.net/,Not Available
Art Gallery,Taglialatella Dominic J,511 West 25th Street 2nd Floor,10001,(212) 367-0881,http://gallerydriver.com/?method=Gallery.GalleryDetail&GalleryID=489CDBF0-3048-28EB-923E29A3CAFD93E0,Not Available
Art Gallery,Takako Tsuji Gallery,41 E 57th St ,10022,(212) 231-1778,http://trustedplaces.com/review/us/ny/new-york/cultural/1415l81/takako-tsuji-gallery,Not Available
Art Gallery,Talwar Gallery,108 E 16th St Fl 3,10003,(212) 673-3096,http://www.talwargallery.com/,Not Available
Art Gallery,Tambaran Gallery,5 E 82nd St ,10028,(212) 570-0655,http://www.tambaran.com/,Not Available
Art Gallery,Tang Sarina,3 E 76th St ,10021,(212) 517-7401,http://www.merchantcircle.com/business/Tang.Sarina.212-517-7401,Not Available
Art Gallery,Tanya Bonakdar Galery,521 W 21st St ,10011,(646) 638-9471,http://www.livevillage.com/newyork/art/tanya-bonakdar-galery.html,Not Available
Art Gallery,Tate,413 W 14th St Ste 3,10014,(212) 242-9888,http://www.yelp.com/biz/tate-new-york,Not Available
Art Gallery,Tatistcheff Gallery Inc,529 West 20th Street 6th Floor,10011,(212) 664-0907,http://www.artinfo.com/galleryguide/13109/1619/tatistcheff-gallery-new-york/visit/,Not Available
Art Gallery,Team Gallery,527 W. 26th St. ,10001,(212) 279-9219,http://www.teamgal.com/,Not Available
Art Gallery,Teller Susan Gallery,568 Broadway ,10012,(212) 941-7335,http://www.susantellergallery.com/,Not Available
Art Gallery,Tenri Cultural Institute,43A W. 13th St. 1st Fl.,10011,(212) 645-2800,http://www.tenri.org/,Not Available
Art Gallery,Thaw E V & Co,726 Park Ave # 730,10021,(212) 535-6333,http://www.artinfo.com/galleryguide/12003/489/ev-thaw--co-inc/visit/,Not Available
Art Gallery,The Affordable Art Fair Llc,216 W 18th St Ph,10011,(212) 255-2003,http://www.nyc.com/arts__attractions/the_affordable_art_fair_llc.1679/editorial_review.aspx,Not Available
Art Gallery,The Axa Gallery,787 7th Ave ,10019,(212) 554-4818,http://axagallery.com/index.html,Not Available
Art Gallery,The Bohen Foundation,415 W 13th St ,10014,(212) 414-4575,http://ny.citysquares.com/manhattan/meatpacking-district/arts-entertainment/artists-art-dealers/the-bohen-foundation,Not Available
Art Gallery,The Chinese Art Gallery,1050 2nd Ave ,10022,(212) 759-1153,http://www.411.info/business/New-York/New-York/The-Chinese-Art-Gallery-Ltd/8957246-13714534.html,Not Available
Art Gallery,The Dollhaus Art Gallery,37 Broadway ,11211,(718) 486-0330,http://www.dollhaus.org/press/NYPress.htm,Not Available
Art Gallery,The Gallery 172,1620 E 172nd St ,10472,(718) 861-3571,http://www.elfwood.com,Not Available
Art Gallery,The Old Print Shop Inc,150 Lexington Ave ,10016,(212) 683-3950,http://www.oldprintshop.com/cgi-bin/gallery.pl?action=exhibits&exhibit_id=53,Not Available
Art Gallery,The Phatory Llc,618 E 9th St ,10009,(212) 777-7922,http://www.thephatory.com/,Not Available
Art Gallery,The Q Department,28 Howard St ,10013,(212) 219-3304,http://www.qdepartment.com/commercial.php,Not Available
Art Gallery,The Scene Gallery,42 Rivington St ,10002,(212) 674-0508,http://newyork.citysearch.com/profile/11583862/new_york_ny/the_scene_gallery.html,Not Available
Art Gallery,Thicket,10 Leonard St ,10013,(212) 343-2849,http://outside.in/tribeca-manhattan-ny/thicket,Not Available
Art Gallery,Think Art Gallery,336 W 37th St ,10018,(212) 695-2006,http://www.nyc.com/arts__attractions/think_art_gallery.1775/editorial_review.aspx,Not Available
Art Gallery,Thomas & Hirsch,375 W Broadway ,10012,(212) 625-2011,http://www.nyc.com/arts__attractions/thomas__hirsch.597/map_location.aspx,Not Available
Art Gallery,Thomas Erben Gallery,526 W 26th St ,10001,(212) 645-8701,http://www.thomaserben.com/index.php,Not Available
Art Gallery,Thomson C Art,19 E 75th St ,10021,(212) 249-0242,http://local.botw.org/New_York/New_York/Thompson_C_Art/141792657.html,Not Available
Art Gallery,Three East Third St Corp,3 E 3rd St ,10003,(212) 533-7749,http://ny.citysquares.com/manhattan/east-village/arts-entertainment/artists-art-dealers/three-east-third-st-corp,Not Available
Art Gallery,Throckmorton Fine Arts,145 E. 57th St. 3rd Fl.,10022,(212) 223-1059,http://www.throckmorton-nyc.com/,Not Available
Art Gallery,Tilton Jack Gallery,47 Greene St ,10013,(212) 941-1775,http://www.artseensoho.com/Art/TILTON/tilton.html,Not Available
Art Gallery,Time Is Always Now,476 Broome St. ,10013,(212) 343-2211,http://www.yelp.com/biz/time-is-always-now-peter-beard-carnets-africans-new-york,Not Available
Art Gallery,Tk Oriental Antiques,41 E 57th St ,10022,(212) 980-6416,http://newyork.maplist.org/viewthread.php?tid=412663,Not Available
Art Gallery,Tobey Fine Art,580 Broadway ,10012,(212) 431-7878,http://www.artnet.com/gallery/140739/tobey-fine-arts.html,Not Available
Art Gallery,Ton Ying & Co,1050 2nd Ave Rm 87,10022,(212) 751-0134,http://www.hatii.arts.gla.ac.uk/admn/php/carp/essay1.php?enum=1096638570,Not Available
Art Gallery,Tonal Motion Inc,1026 Avenue of the Americas ,10018,(212) 719-4393,http://tonalmotion.org/main.html,Not Available
Art Gallery,Tonkonow Leslie,535 W 22nd St ,10011,(212) 255-8450,http://www.villagevoice.com/locations/leslie-tonkonow-artworks-projects-145055/,Not Available
Art Gallery,Tower Art Gallery,7 Maiden Ln ,10038,(212) 571-0100,http://www.nelso.com/us/place/50980/,Not Available
Art Gallery,Traditional Art Gallery Inc,1050 2nd Ave ,10022,(212) 593-0350,http://www.getfave.com/locations/844915-traditional-art-gallery-inc,Not Available
Art Gallery,Triangle Editions,111 E 62nd St ,10021,(212) 355-3754,http://www.getfave.com/locations/915361-triangle-editions,Not Available
Art Gallery,Tribes Gallery,285 E. Third St. ,10009,(212) 674-8262,http://www.tribes.org/web/,Not Available
Art Gallery,Triple Candie,461 W 126th St ,10027,(212) 865-0783,http://artcritical.com/fyfe/JFNoland.htm,Not Available
Art Gallery,Triton Collection the,224 12th Ave ,10001,(212) 594-9590,http://www.tritonjewelry.com/home.php,Not Available
Art Gallery,Troubetzkoy Paintings,366 E 8th St ,10009,(212) 473-4047,http://www.troubetzkoypaintings.com/,Not Available
Art Gallery,Tunick David,19 East 66th Street ,10065,(212) 570-0090,http://www.ifpda.org/content/node/2617,Not Available
Art Gallery,Turkana Gallery,125 Cedar St ,10006,(212) 732-0273,http://www.tribal-kilims.com/links.asp,Not Available
Art Gallery,Ubu Gallery,416 EAST 59 STREET ,10022,(212) 753-4444,http://ubugallery.com/phpwcms/index.php?current,Not Available
Art Gallery,Under Minerva,656 5th Ave ,11215,(718) 788-0170,http://blog.underminerva.com/,Not Available
Art Gallery,Up & Co,257 Church St ,10013,(212) 966-7847,http://www.verystyleguide.com/upandco/,Not Available
Art Gallery,Uptown Gallery the,1194 Madison Ave ,10128,(212) 722-3677,http://www.uptowngallerynyc.com/,Not Available
Art Gallery,Urban Architecture Gallery of Applied Arts Inc,1205 Manhattan Ave ,11222,(718) 349-3837,http://www.urbanarchitecture.us/,Not Available
Art Gallery,"Ursus Books & Prints, Ltd.",981 Madison Ave. ,10021,(212) 744-1600,http://www.ursusbooks.com/,Not Available
Art Gallery,Valenzi Gallery & Framing,2904 23rd St ,11102,(718) 274-1419,"http://www.yellowbot.com/tags/frame/New%20York,%20NY%2011105/page1.html",Not Available
Art Gallery,Van De Weghe Fine Art,521 W 23rd St ,10011,(212) 929-6633,http://www.re-title.com/exhibitions/archive_VANDEWEGHEFINEART3915.asp,Not Available
Art Gallery,Vance Jordan Fine Art,958 Madison Ave ,10001,(212) 570-9500,http://www.russianyellowpages.com/business/Vance_Jordan_Fine_Art,Not Available
Art Gallery,Veranda Design,225 W 83rd St ,10024,(212) 724-5156,http://66.111.11.24/arts__attractions/veranda_design.973/editorial_review.aspx,Not Available
Art Gallery,Verona Arts Ltd,603 5th Ave ,10017,(212) 317-1010,http://www.merchantcircle.com/blogs/Verona.Arts.LTD.212-317-1010,Not Available
Art Gallery,Viart Corporation,120 E 56th St ,10022,(212) 752-3500,http://www.viartcorp.com/,Not Available
Art Gallery,Vick Corporate Art Advisors,210 11th Ave Rm 808,10001,(212) 414-1976,http://vickartadvisors.com/,Not Available
Art Gallery,Vieille Russie Inc Antiqs & Jwlry,781 5th Ave ,10022,(212) 752-1727,http://www.artantiquedealersleague.org/dealerdetails.asp?dealerID=5,Not Available
Art Gallery,Vietnam Art Design,345 Greenwich St ,10013,(212) 431-8889,http://www.galleryvietnam.com/,Not Available
Art Gallery,Viewpoint Gallery,41 Union Sq W Ph,10003,(212) 242-5478,http://www.viewpointgallery.com/contact.php,Not Available
Art Gallery,Vincent Fremont Enterprises,1 Union Sq W Ste 307,10003,(212) 414-1881,http://www.manta.com/coms2/dnbcompany_6xq3v8,Not Available
Art Gallery,Viridian Artists Inc,530 W 25th St ,10001,(212) 414-4040,http://www.viridianartists.com/new/index.cfm,Not Available
Art Gallery,Visage Studios,12 West 37th Street Rm 1211,10018,(212) 391-0131,http://ny.serviceslisted.com/1654518-VisageStudios.htm,Not Available
Art Gallery,Visual Arts Gallery,137 Wooster St ,10012,(212) 598-0221,http://www.nyc.com/arts__attractions/visual_arts_gallery.235/whats_nearby.aspx,Not Available
Art Gallery,Volpe Organization,100 W End Ave ,10023,(212) 227-7913,http://www.shopinmanhattan.com/map.asp?mid=10584753&subCat=art+galleries,Not Available
Art Gallery,Wada Takashi Gallery,350 W 50th St ,10019,(212) 586-8979,http://www.city-data.com/businesses/884092230-takashi-wada-gallery-new-york-ny.html,Not Available
Art Gallery,Wade Maxx Art Gallery,191 Columbus Ave ,10023,(212) 579-6529,http://www.wademaxx.com/,Not Available
Art Gallery,Wally Findlay Galleries,124 E 57th St ,10022,(212) 421-5390,http://www.wallyfindlay.com/,Not Available
Art Gallery,Ward-Nasse Gallery,178 Prince St ,10012,(212) 925-6951,http://www.wardnasse.org/,Not Available
Art Gallery,Washburn Galleries,20 W 57th St Lbby,10019,(212) 397-6780,http://www.washburngallery.com/,Not Available
Art Gallery,Washington Sq Outdoor Art Exhibit Inc,115 E 9th St ,10003,(212) 982-6255,http://www.washingtonsquareoutdoorartexhibit.org/,Not Available
Art Gallery,Webster David,448 W 16th St ,10011,(212) 367-8120,http://www.7mainstreet.com/business/unclaimed/webster-david-new-york-ny-10001/14671913,Not Available
Art Gallery,Weisbrod Chinese Art Ltd,36 E 57th St ,10022,(212) 319-1335,http://www.weisbrodltd.com/wsbhome.html,Not Available
Art Gallery,Wellesley the,200 E 72nd St ,10021,(212) 288-2666,http://www.nyc.com/arts__attractions/wellesley_the.795/whats_nearby.aspx,Not Available
Art Gallery,Wessel & O'Connor,242 W. 26th St. ,10011,(212) 242-8811,http://www.wesseloconnor.com/,Not Available
Art Gallery,Westbeth Gallery,55 Bethune St # 318-C,10014,(212) 989-4650,http://www.westbeth.org/,Not Available
Art Gallery,Western Art Collectors Society,1374 Richmond Rd ,10304,(718) 351-5268,http://www.americaonwheels.com/NewYork/WESTERN_ART_COLLECTORS_SOCIETY,Not Available
Art Gallery,Westwood Gallery,568 Broadway ,10012,(212) 925-5700,http://www.westwoodgallery.com/,Not Available
Art Gallery,Weybridge Fine Art,30 E 81st St ,10028,(212) 628-5445,http://ny.citysquares.com/manhattan/chelsea/arts-entertainment/artists-art-dealers/weybridge-fine-art-30-e-81-madison-ave,Not Available
Art Gallery,Whas Cultural Art Center Inc,4450 Broadway ,10040,(212) 569-2224,http://www.ziphip.com/whas+cultural+art+center+inc.9.7203168p.home.html,Not Available
Art Gallery,White Box,525 W. 26th St. ,10001,(212) 714-2347,http://www.whiteboxny.org/,Not Available
Art Gallery,White Columns Inc,320 W 13th St ,10014,(212) 924-4212,http://newyork.going.com/venue-3874;White_Columns_Inc,Not Available
Art Gallery,Whitfield James Fine Art,107 University Pl ,10003,(212) 982-8050,http://www.facebook.com/pages/London-United-Kingdom/Whitfield-Fine-Art/184172920606,Not Available
Art Gallery,Wickiser Walter Gallery Inc,210 Eleventh Avenue Suite 303,10001,(212) 941-1817,http://www.walterwickisergallery.com/,Not Available
Art Gallery,Willow Woodstock Artistic Enterprises,92 Saint Marks Pl ,10009,(212) 677-6547,http://www.yelp.com/biz/willow-woodstock-artistic-enterprises-new-york,Not Available
Art Gallery,Wilmer Jenning Gallery,215 E 2nd St ,10009,(212) 505-6771,http://www.merchantcircle.com/business/Wilmer.Jenning.Gallery.212-505-6771,Not Available
Art Gallery,Winston Wachter Mayer Fine Art,530 W 25th St # 102,10001,(212) 255-2718,http://www.winstonwachter.com/,Not Available
Art Gallery,Winter Works On Paper,167 North 9th Street ,11211,(718) 599-0910,http://www.winterworksonpaper.com/about.htm,Not Available
Art Gallery,Wolf Daniel Inc,52 E 78th St ,10021,(212) 772-7721,http://www.manta.com/coms2/dnbcompany_d947yw,Not Available
Art Gallery,Woodward Gallery,133 Eldridge Street ,10002,(212) 966-3411,http://www.woodwardgallery.net/,Not Available
Art Gallery,WORLD AFRICA,779 RIVERSIDE DR APT A60,10032,(212) 781-1872,http://manhattan.ny.povo.com/World_Africa,Not Available
Art Gallery,World Art Center,104 Nassau St ,10038,(212) 791-4941,http://www.merchantcircle.com/business/World.Art.Center.212-791-4941,Not Available
Art Gallery,Yancey Richardson Gallery,535 W 22nd St ,10011,(646) 230-9610,http://www.yanceyrichardson.com/,Not Available
Art Gallery,Yasuda Fine Arts Inc,15 W 53rd St ,10019,(212) 977-7966,http://www.localartdealers.com/New-York/Yasuda-Fine-Arts-Incorporated-25075.html,Not Available
Art Gallery,Yorks Shona Gallery,99 Spring St ,10012,(212) 431-7444,http://yorksshonagallery.com/,Not Available
Art Gallery,Yorkville Art Gallery & Framing,1687 3rd Ave ,10128,(212) 423-0604,http://www.merchantcircle.com/business/Yorkville.Art.Gallery.And.Framing.212-423-0604,Not Available
Art Gallery,Yoshii Gallery,980 Madison Avenue 3rd Floor,10075,(212) 744-5550,http://www.yoshiigallery.com/,Not Available
Art Gallery,Yung Hee Kim,945 5th Ave ,10021,(212) 734-0009,http://www.linkedin.com/pub/yunghee-kim/11/847/188,Not Available
Art Gallery,Zabriskie Gallery,41 W 57th St Fl 4,10019,(212) 752-1223,http://www.zabriskiegallery.com/,Not Available
Art Gallery,Zarre Andre Gallery,529 W 20th St ,10011,(212) 255-0202,http://www.andrezarrefineart.com/index.html,Not Available
Art Gallery,Zetterquist Galleries,3 East 66th Street #1B,10065,(212) 751-0650,http://web.mac.com/zetterquist/Qingbai_Wares/Home.html,Not Available
Art Gallery,Zito Studio Gallery,122 Ludlow St ,10002,(646) 602-2338,http://www.merchantcircle.com/business/Zito.Studio.Gallery.646-602-2338,Not Available
Art Gallery,Zwirner & Wirth,32 E. 69th St. ,10021,(212) 517-8677,http://www.zwirnerandwirth.com/,Not Available
Art Gallery,Zwirner David Gallery,525 W 19th St ,10011,(212) 727-2070,http://www.davidzwirner.com/,Not Available
Art Gallery,Priska C. Juschka Fine Art Inc,547 W 27th St ,10001,(212) 244-4320,http://www.priskajuschkafineart.com/,Not Available
Art Gallery,1 2 3 Watts Gallery,123 Watts St ,10013,(212) 219-1482,http://www.123watts.com/,Not Available
Art Gallery,12 Below,853 Broadway ,10003,(212) 777-6777,http://www.upspring.com/12-below-new-york-ny-map.html,Not Available
Art Gallery,14 Sculptors Gallery,168 Mercer St ,10012,(212) 966-5790,http://www.14sculptors.com/,Not Available
Art Gallery,1405 Art Gallery,1405 2nd Ave ,10021,(212) 717-4025,http://artframenj.com/,Not Available
Art Gallery,2 Welancora Gallery,410 Jefferson Ave ,11221,(718) 919-0344,http://www.welancora.com/,Not Available
Art Gallery,280 Modern,1875 Dekalb Ave ,11385,(212) 941-5825,http://attractions.uptake.com/museums/new_york/ridgewood/280_modern_17617828.html,Not Available
Art Gallery,3 Costantino Fioratti Helen C,36 E 73rd St ,10021,(212) 517-9176,http://www.lantiquaire.us/mirrors-in-renaissance-period.html,Not Available
Art Gallery,303 Gallery,547 W 21st Street ,10011,(212) 255-1121,http://www.303gallery.com/,Not Available
Art Gallery,33rd St Galleria,401 7th Ave ,10001,(212) 273-9673,http://www.superpages.com/bp/New-York-NY/33rd-Street-Galleria-L2016404930.htm,Not Available
Art Gallery,33rd Street Galleria,131 W 33rd St Lbby,10001,(212) 760-1228,http://gallerydriver.com/?method=Gallery.GalleryDetail&GalleryID=489C0F17-3048-28EB-92D57971418D832F,Not Available
Art Gallery,4 Chambers Fine Art,522 West 19th Street ,10011,(212) 414-1169,http://www.chambersfineart.com/en/calendar/2009-2-bj.html,Not Available
Art Gallery,5 Robin Rice Gallery,325 W 118th St ,10026,(212) 366-6660,http://www.robinricegallery.com/galleryinformation/index.html,Not Available
Art Gallery,531 Artspace,531 Graham Ave ,11222,(718) 388-6087,http://newyork.citywaboo.com/business/2200841/531_Artspace-in-Brooklyn-NY_11222-4852.html,Not Available
Art Gallery,73 St Farmers Market,1368 York Ave ,10021,(212) 879-3500,http://www.nyc.com/arts__attractions/73_st_farmers_market.1808/whats_nearby.aspx,Not Available
Art Gallery,A Clean Well Lighted Place Inc,363 Bleecker St ,10014,(212) 255-3656,http://www.merchantcircle.com/business/A.Clean.Well.Lighted.Place.Inc.New.York.NY.1.212-255-3656,Not Available
Art Gallery,A J ARTS LTD,6208 MILL LN ,11234,(718) 763-5473,http://yp.blogflux.com/directory/us/new-york/brooklyn/a-j-arts-ltd-6208-mill-ln/,Not Available
Art Gallery,A.I.R. Gallery,40 Wooster St ,10013,(212) 966-0799,http://www.artseensoho.com/Art/AIR/air.html,Not Available
Art Gallery,AAA-Abbey Mdsng Co Inc,618 Coney Island Ave ,11218,(718) 253-8830,http://yp.blogflux.com/directory/us/new-york/brooklyn/aaaabbey-mdsng-co-inc/,Not Available
Art Gallery,Abada Felix Inc,1556 3rd Ave ,10128,(212) 427-8731,http://www.nyc.com/arts__attractions/abada_felix_inc.468/whats_nearby.aspx,Not Available
Art Gallery,Aberbach Fine Art,41 E 57th Street 14th Floor Suite1401,10022,(212) 988-1100,http://www.saberbach.com/site.html,Not Available
Art Gallery,Aca Galleries,529 W 20th St ,10011,(212) 206-8080,http://www.acagalleries.com/,Not Available
Art Gallery,Ace Gallery,275 Hudson St ,10013,(212) 255-5599,http://www.acegallery.net,Not Available
Art Gallery,Acquavella Galleries Inc,18 E 79th St ,10021,(212) 734-6300,http://www.acquavellagalleries.com/,Not Available
Art Gallery,Adam Baumgold Fine Art,74 E. 79th St. ,10021,(212) 861-7338,http://www.adambaumgoldgallery.com/,Not Available
Art Gallery,Adam Williams Fine Art Ltd,24 East 80th Street ,10075,(212) 249-4987,http://www.adam-williams.com/DesktopDefault.aspx?tabid=20,Not Available
Art Gallery,Adams Fund Art Buyers,330 W 72nd St Bsmt,10023,(212) 873-2633,http://www.yellowspinny.com/adams+fund+art+buyers/bus-16396/,Not Available
Art Gallery,Adams George Gallery,41 W 57th St Lbby,10019,(212) 644-5665,http://www.ikarma.com/biz/New+York/New+York/Adams+George+Gallery/%28212%29644-5665/,Not Available
Art Gallery,Adelson Galleries,219 E 82nd St ,10028,(212) 439-6800,http://www.adelsongalleries.com/,Not Available
Art Gallery,Adler & Conkright Fine Art Llc,24 E 71st St ,10021,(212) 772-7509,http://www.adlerconkrightarts.com/,Not Available
Art Gallery,African Arts Center Inc,615 W 27th St ,10001,(212) 244-6914,http://yp.blogflux.com/directory/us/new-york/new-york/african-arts-center-inc/,Not Available
Art Gallery,Africart Motherland Inc,2478 Frederick Douglas Blvd ,10027,(212) 368-6802,http://local.botw.org/New_York/New_York/Africart_Motherland_Inc/77934896.html,Not Available
Art Gallery,Agora Gallery,530 W 25th St ,10001,212-226-4151,http://www.agora-gallery.com/,Not Available
Art Gallery,Akira Ikeda Gallery,17 Cornelia St ,10014,(212) 366-5449,http://www.akiraikedagallery.com/,Not Available
Art Gallery,Alan Brasington Inc,23 8th Ave ,10014,(212) 366-9996,http://www.nyc.com/arts__attractions/alan_brasington_inc.187/editorial_review.aspx,Not Available
Art Gallery,Alaska on Madison,1065 Madison Ave ,10028,(212) 879-1782,http://www.alaskaonmadison.com/,Not Available
Art Gallery,Alexander and Bonin,132 10th Ave ,10011,(212) 367-7474,http://www.alexanderandbonin.com/,Not Available
Art Gallery,Alexander's Sculptural Svce,117 E 39th St ,10016,(212) 867-8866,http://www.nyc.com/arts__attractions/alexanders_sculptural_svce.1805/whats_nearby.aspx,Not Available
Art Gallery,Alexandre Gallery,41 E 57th St ,10022,(212) 755-2828,http://www.alexandregallery.com,Not Available
Art Gallery,Alliance of Queens Artists,99-10 Metropolitan Ave. ,11375,(718) 520-9842,http://www.arts4u.org/,Not Available
Art Gallery,Blum Peter-Blum Arts,99 Wooster St ,10012,(212) 343-0441,http://peterblumgallery.com/exhibitions,Not Available
Art Gallery,Alter Silver Gallery Corp,1050 2nd Ave ,10022,(212) 750-1928,http://www.ikarma.com/biz/New+York/New+York/Alter+Silver+Gallery+Corporation/%28212%29750-1928/,Not Available
Art Gallery,American European Fine Art Inc,115 E 89th St ,10128,(212) 517-4010,http://www.artincontext.org,Not Available
Art Gallery,American Fine Arts Co,530 W 22nd St ,10011,(212) 941-0401,http://www.nileguide.com/destination/new-york/things-to-do/american-fine-arts-co/507977,Not Available
Art Gallery,American Folk Art Museum - Eva and Morris Feld Gallery,2 Lincoln Square ,10023,(212) 595-9533,http://www.folkartmuseum.org/default.asp?id=509,Not Available
Art Gallery,Ameringer & Yohe Fine Arts,525 West 22nd Street ,10011,(212) 445-0051,http://www.ameringer-yohe.com/,Not Available
Art Gallery,Amos Eno Gallery,111 Front Street ,11201,(718) 237-3001,http://www.amoseno.org/,Not Available
Art Gallery,An American Space,118 E 92nd St ,10128,(212) 426-2879,http://www.artinfo.com/galleryguide/11631/119/an-american-space-gallery/visit/,Not Available
Art Gallery,Ancient Art of the New World Inc,525 E 72nd St ,10021,(212) 737-3766,http://www.manta.com/coms2/dnbcompany_6k57c8,Not Available
Art Gallery,Andover Gallery,60 Rivington St ,10002,(212) 473-1722,http://new_york.ny.ooberunder.com/7385653-andover.gallery,Not Available
Art Gallery,Andrew Edlin Gallery,134 Tenth Avenue ,10011,(212) 206-9723,http://edlingallery.com/,Not Available
Art Gallery,Andy Warhol Authentication Board Inc,525 W 20th St ,10011,(212) 727-1735,http://www.warholfoundation.org/legacy/authentication_procedure.html,Not Available
Art Gallery,Angel Orensanz Foundation,172 Norfolk St ,10002,(212) 780-0175,http://www.orensanz.org/home.php,Not Available
Art Gallery,Anita Friedman Fine Arts,980 Madison Ave ,10021,(212) 472-1527,http://www.artnet.com/gallery/406/anita-friedman-fine-arts.html,Not Available
Art Gallery,Annex the,601 W 26th St ,10001,(646) 638-3785,http://oneartworld.com/The+Annex.html,Not Available
Art Gallery,Annie Yau Gallery,173 W 88th St ,10024,(212) 580-2980,http://www.upnext.com/venue/new-york-recreation/annie-yau-gallery/11640.htm,Not Available
Art Gallery,Annina Nosei Gallery,528 W 22nd St ,10011,(212) 741-8695,http://www.patrickgrant.net/genome_angallery.htm,Not Available
Art Gallery,Anthony Grant Inc,37 W 57th St ,10019,(212) 755-0434,http://anthonygrantinc.com/Movie1_LANY.swf,Not Available
Art Gallery,Antik,104 Franklin St ,10013,(212) 343-0471,http://www.antik-nyc.net/,Not Available
Art Gallery,Antiquarium Fine Ancient Arts Gallery Ltd,948 Mad Ave ,10001,(212) 734-9776,http://local.botw.org/New_York/New_York/Antiquarium_Fine_Ancient_Arts_Gallery_LTD/950985.html,Not Available
Art Gallery,Anton Kern Gallery Inc,532 W 20th St ,10011,(212) 965-1706,http://antonkerngallery.com/artist.php?aid=16,Not Available
Art Gallery,Apex Art,291 Church St ,10013,(212) 431-5270,http://www.apexart.org/,Not Available
Art Gallery,April's Gallery,501 W 145th St ,10031,(212) 694-4538,http://find.mapmuse.com/details/art-galleries/9528834/aprils-gallery,Not Available
Art Gallery,Arader W Graham Gallery,29 E 72nd St ,10021,(212) 628-3668,http://www.aradergalleries.com/,Not Available
Art Gallery,Arash Gallery,1051 2nd Ave ,10022,(212) 759-4999,http://www.leftlinks.org/photography/main.php,Not Available
Art Gallery,Arcadia Fine Arts,51 Greene St ,10013,(212) 965-1387,http://www.arcadiafinearts.com/home.html,Not Available
Art Gallery,Archibald Arts,602 10th Ave ,10036,(212) 247-5087,http://www.archibaldarts.com/,Not Available
Art Gallery,Archive Consulting & Management Services,511 W 25th St ,10001,(212) 242-7767,http://www.yellowpages.com/info-1271752/Archive-Consulting-Management-Services,Not Available
Art Gallery,Ariel Meyerowitz Gallery,4720 Center Blvd. Suite #2005,11109,(917) 685-0089,http://www.arielmeyerowitz.com/,Not Available
Art Gallery,Ariston Development Group,78 Horatio St ,10014,(212) 924-1688,http://www.yellowbot.com/ariston-development-group-new-york-ny.html,Not Available
Art Gallery,Arleen G Becker Gallery Inc,200 Lexington Avenue ,10022,(347) 525-7074,http://www.agbgallery.com/,Not Available
Art Gallery,Art & Interiors Inc,979 3rd Ave ,10022,(212) 754-9900,http://www.ziplocal.com/companies/102881788-Art-Interiors-Inc,Not Available
Art Gallery,Art Advice Corporate Art Consultants,200 E 33rd St Lbby,10016,(212) 683-5611,http://www.artadvice-ny.com/,Not Available
Art Gallery,Art Advisory Svces Inc,530 Park Ave ,10065,(212) 935-1272,http://www.artadvisoryservices.com/,Not Available
Art Gallery,Art Asap,444 W 50th St ,10019,(212) 258-3598,http://www.livevillage.com/newyork/art/art-asap-444-w-50th-st.html,Not Available
Art Gallery,Art Auction Advisory Svces,530 Park Avenue ,10065,(212) 935 1272,http://www.artadvisoryservices.com/newsletter_08-sep.pdf,Not Available
Art Gallery,Art Avenues Inc,240 W End Ave ,10023,(212) 874-6305,http://www.merchantcircle.com/business/Art.Avenues.Inc.New.York.NY.212-874-6305,Not Available
Art Gallery,Art Finds,140 Riverside Dr ,10024,(212) 724-4132,http://newyork.citysearch.com/profile/7169370/new_york_ny/art_finds.html,Not Available
Art Gallery,Blumka Gallery,209 E 72nd St ,10021,(212) 734-3222,http://www.blumkagallery.com/,Not Available
Art Gallery,Art Gallery & Custom Framing,799 Broadway ,10003,(212) 473-6802,http://local.botw.org/New_York/New_York/799_Art_Gallery_and_Custom_Framing/112964310.html,Not Available
Art Gallery,Art In General,79 Walker St ,10013,(212) 219-0473,http://www.artingeneral.org/,Not Available
Art Gallery,Art Loft Gallery,199 Lafayette St ,10012,(212) 343-3005,http://m.nyc.com/arts__attractions/art_loft_gallery.1697/whats_nearby.aspx?sec=att,Not Available
Art Gallery,Art Merchandising and Media Inc,26 E 64th St Bsmt,10021,(212) 759-0777,http://www.nyc.com/arts__attractions/art_merchandising_and_media_inc.912/map_location.aspx,Not Available
Art Gallery,Art Metaphysics Education,323 W 39th St ,10018,(212) 736-0999,http://www.nyc.com/arts__attractions/art_metaphysics_education.881/editorial_review.aspx,Not Available
Art Gallery,Art Placement International,957 Park Ave Apt 5W,10028,(212) 517-8740,http://m.nyc.com/arts__attractions/art_placement_international.449/map_location.aspx,Not Available
Art Gallery,Art Projects International Inc,429 Greenwich St Ph,10013,(212) 343-2599,http://www.artprojects.com/,Not Available
Art Gallery,Art Resources Transfer Inc,210 11th Ave ,10001,(646) 486-2387,http://www.artresourcestransfer.org/,Not Available
